no selectJudge  0
no selectJudge  0
no selectJudge  0
no selectJudge  0
no selectJudge  0
no selectJudge  0
no selectJudge  0
no selectJudge  0
no selectJudge  0
no selectJudge  0
no selectJudge  0
no selectJudge  0
no selectJudge  0
no selectJudge  0
no selectJudge  0
no selectJudge  0
no selectJudge  0
no selectJudge  0
no selectJudge  0
no selectJudge  0
no selectJudge  0
t,4887008,-0.787341,-0.309795,0.131172,-12.821810
t,4897056,-0.786816,-0.317666,0.052464,-13.200659
t,4907012,-0.791454,-0.325557,-0.463736,-15.353039
t,4917011,-0.810273,-0.333566,-1.881939,-21.208771
t,4927001,-0.817801,-0.341706,-0.752777,-16.984303
t,4936997,-0.822428,-0.349907,-0.462699,-15.995159
t,4947005,-0.827212,-0.358155,-0.478375,-16.200966
t,4957012,-0.829125,-0.366437,-0.191349,-15.189257
t,4967043,-0.821812,-0.367604,0.731331,-11.507398
t,4977017,-0.796056,-0.368563,2.575588,-3.989564
t,4987017,-0.785754,-0.369329,1.030231,-9.890183
t,4997375,-0.781633,-0.370016,0.412095,-12.254219
t,5007003,-0.796564,-0.370822,-1.493108,-19.886671
t,5027026,-0.803686,-0.371829,-0.712204,-16.943802
t,5027163,-0.806535,-0.372923,-0.284874,-15.325188
t,5037125,-0.807674,-0.374043,-0.113952,-14.684605
t,5047052,-0.821310,-0.375214,-1.363599,-19.747206
t,5057064,-0.826764,-0.376453,-0.545442,-16.639698
t,5067047,-0.828946,-0.377721,-0.218177,-15.404398
t,5077022,-0.803458,-0.378824,2.548778,-4.292963
t,5087025,-0.793263,-0.379687,1.019514,-10.133185
t,5097023,-0.789185,-0.380453,0.407803,-12.473507
t,5107016,-0.769359,-0.381090,1.982629,-6.080312
t,5117013,-0.759129,-0.381581,1.022971,-9.694902
t,5127016,-0.755037,-0.382007,0.409186,-12.039730
t,5137051,-0.758248,-0.382428,-0.321048,-14.933596
t,5147040,-0.770056,-0.382925,-1.180774,-18.444990
t,5157020,-0.774779,-0.383512,-0.472307,-15.749243
t,5167017,-0.776668,-0.384164,-0.188923,-14.675124
t,5177080,-0.751806,-0.384734,2.486223,-3.924549
t,5187217,-0.741861,-0.385144,0.994486,-9.617136
t,5197008,-0.737883,-0.385330,0.397801,-11.894348
t,5207005,-0.731743,-0.385244,0.614005,-10.970470
t,5217061,-0.728712,-0.385023,0.303084,-12.141461
t,5227219,-0.727500,-0.384714,0.121230,-12.831840
t,5237014,-0.725399,-0.384308,0.210065,-12.454020
t,5247014,-0.723984,-0.383833,0.141501,-12.698265
t,5257090,-0.723418,-0.383335,0.056601,-13.017038
t,5267217,-0.723192,-0.382818,0.022638,-13.141381
t,5277017,-0.727650,-0.382299,-0.445819,-15.021128
t,5287083,-0.730008,-0.381804,-0.235808,-14.227798
t,5297038,-0.730951,-0.381323,-0.094318,-13.683434
t,5307344,-0.741023,-0.380895,-1.007181,-17.370255
t,5317020,-0.762591,-0.380624,-2.156788,-22.131397
t,5327014,-0.771218,-0.380467,-0.862718,-17.195107
t,5337031,-0.761743,-0.380251,0.947505,-10.009894
t,5347024,-0.726382,-0.379785,3.536052,0.549780
t,5357020,-0.712238,-0.379062,1.414418,-7.533481
t,5367014,-0.706581,-0.378253,0.565767,-10.761581
t,5377024,-0.540851,-0.376610,16.572952,53.837353
t,5387019,-0.474559,-0.373816,6.629175,15.946354
t,5397015,-0.448043,-0.370538,2.651674,0.811596
t,5407038,0.042226,-0.364558,49.026806,188.107895
t,5417017,0.303858,-0.354688,26.163269,102.440033
t,5427026,0.408511,-0.342925,10.465309,42.696106
t,5437048,0.450373,-0.330382,4.186124,18.876907
t,5447011,0.771984,-0.315988,32.161125,132.304291
t,5457009,0.900628,-0.299371,12.864453,58.885830
t,5467016,0.952086,-0.282018,5.145776,29.625471
t,5477032,0.979685,-0.264450,2.759874,20.854914
t,5487004,0.990724,-0.246761,1.103950,14.717212
t,5497003,0.995140,-0.228941,0.441587,12.369606
t,5507031,0.996907,-0.210979,0.176632,11.538860
t,5517020,0.998188,-0.192952,0.128138,11.546656
t,5527006,0.998700,-0.174897,0.051248,11.434002
t,5537009,0.998905,-0.156764,0.020504,11.498095
t,5547031,0.998987,-0.138534,0.008202,11.633480
t,5557169,0.998445,-0.120269,-0.054204,11.565707
t,5567005,0.998229,-0.102123,-0.021684,11.871171
t,5577015,0.998142,-0.084158,-0.008667,12.100469
t,5587012,0.998107,-0.066264,-0.003469,12.299223
t,5597134,0.998093,-0.048490,-0.001389,12.484893
t,5607045,0.998088,-0.030867,-0.000554,12.664308
t,5617020,0.995152,-0.013330,-0.293529,11.658918
t,5627040,0.993978,0.004182,-0.117409,12.505643
t,5637173,0.993509,0.021761,-0.046962,12.950069
t,5647015,0.993321,0.039419,-0.018781,13.234117
t,5657008,0.993246,0.057109,-0.007516,13.453976
t,5667030,0.993216,0.074684,-0.003010,13.646906
t,5677009,0.993204,0.092084,-0.001204,13.827797
t,5687033,0.989691,0.109398,-0.351256,12.590061
t,5697004,0.988286,0.126636,-0.140506,13.566101
t,5707023,0.987724,0.143818,-0.056195,14.059432
t,5717081,0.987499,0.160975,-0.022483,14.359559
t,5727029,0.987409,0.178114,-0.008988,14.582410
t,5737020,0.987373,0.195235,-0.003600,14.774164
t,5747021,0.987359,0.212346,-0.001442,14.953497
t,5757011,0.990286,0.229467,0.292718,16.309990
t,5767023,0.991457,0.246630,0.117087,15.811880
t,5777031,0.991925,0.263835,0.046837,15.716047
t,5787015,0.992113,0.281060,0.018740,15.781151
t,5797045,0.992763,0.298344,0.064975,16.142757
t,5807127,0.993022,0.315791,0.025994,16.168579
t,5817017,0.993126,0.333391,0.010395,16.285093
t,5827018,0.996101,0.351002,0.297463,17.619438
t,5837066,0.997291,0.368410,0.118983,17.112909
t,5847175,0.997767,0.385578,0.047588,17.012341
t,5857016,0.997957,0.402651,0.019038,17.074196
t,5867009,0.998608,0.418871,0.065100,17.424503
t,5877054,0.998868,0.433935,0.026035,17.426180
t,5887168,0.998973,0.448537,0.010419,17.512651
t,5897017,0.998439,0.460553,-0.053316,17.377316
t,5907012,0.998226,0.468806,-0.021327,17.581831
t,5917034,0.998141,0.475226,-0.008529,17.694830
t,5927147,0.994599,0.480896,-0.354195,16.357384
t,5937020,0.993182,0.484723,-0.141680,17.206043
t,5947064,0.992615,0.486289,-0.056672,17.545866
t,5957020,0.981079,0.486894,-1.153684,13.123592
t,5967024,0.947826,0.486879,-3.325224,4.222163
t,5977015,0.934525,0.486439,-1.330090,11.825872
t,5987001,0.929205,0.485828,-0.532031,14.863029
t,5997014,0.684674,0.483937,-24.453163,-81.627213
t,6007026,0.554098,0.480156,-13.057542,-38.919579
t,6017024,0.501868,0.475451,-5.223018,-9.090976
t,6027006,0.366258,0.469804,-13.560969,-43.428387
t,6037004,0.036104,0.461826,-33.015450,-123.672646
t,6047052,-0.095958,0.451540,-13.206180,-48.236160
t,6057181,-0.148783,0.440333,-5.282472,-18.132492
t,6067009,-0.366530,0.427774,-21.774700,-85.408478
t,6077033,-0.480643,0.413557,-11.411369,-46.617134
t,6087023,-0.526289,0.398541,-4.564548,-20.658075
t,6097169,-0.618347,0.382837,-9.205789,-40.112713
t,6107005,-0.664941,0.366455,-4.659444,-23.151522
t,6117007,-0.683579,0.349766,-1.863778,-12.657593
t,6127021,-0.702344,0.332899,-1.876533,-13.119961
t,6137068,-0.735555,0.315776,-3.321052,-19.356556
t,6147017,-0.748839,0.298421,-1.328421,-11.931538
t,6157099,-0.752537,0.280982,-0.369799,-8.415380
t,6167026,-0.747575,0.263549,0.496161,-5.147961
t,6177061,-0.745591,0.246169,0.198472,-6.456951
t,6187020,-0.744797,0.228827,0.079381,-7.084502
t,6197018,-0.738483,0.211531,0.631434,-5.022376
t,6207023,-0.735957,0.194282,0.252575,-6.639574
t,6217017,-0.734946,0.177053,0.101030,-7.389756
t,6227025,-0.737774,0.159816,-0.282729,-9.095544
t,6237010,-0.738905,0.142559,-0.113094,-8.621241
t,6247033,-0.739357,0.125279,-0.045240,-8.535288
t,6257042,-0.739538,0.107976,-0.018096,-8.604809
t,6267180,-0.722049,0.090751,1.748896,-1.658435
t,6277011,-0.715054,0.073645,0.699556,-5.830975
t,6287048,-0.712255,0.056584,0.279820,-7.602177
t,6297071,-0.729331,0.039448,-1.707590,-15.746429
t,6307201,-0.739610,0.022172,-1.027906,-13.402046
t,6317023,-0.743722,0.004809,-0.411165,-11.223835
t,6327014,-0.745367,-0.012603,-0.164461,-10.457195
t,6337031,-0.742517,-0.030018,0.284994,-8.841419
t,6347201,-0.741377,-0.047416,0.114000,-9.667456
t,6357012,-0.740921,-0.064810,0.045598,-10.102240
t,6367008,-0.723177,-0.082118,1.774371,-3.302435
t,6377027,-0.716079,-0.099304,0.709748,-7.534050
t,6387225,-0.713241,-0.116437,0.283897,-9.329300
t,6397019,-0.708873,-0.133531,0.436705,-8.847515
t,6407049,-0.703044,-0.150573,0.582939,-8.371835
t,6417024,-0.700712,-0.167555,0.233173,-9.875434
t,6427027,-0.699780,-0.184496,0.093269,-10.578348
t,6437014,-0.687842,-0.201363,1.193762,-6.299910
t,6447011,-0.683067,-0.218086,0.477505,-9.198467
t,6457011,-0.681157,-0.234552,0.190997,-10.455672
t,6467020,-0.696972,-0.250855,-1.581544,-17.737207
t,6477028,-0.706173,-0.267189,-0.920016,-15.440194
t,6487024,-0.709853,-0.282338,-0.367999,-13.486665
t,6497008,-0.704862,-0.295606,0.499094,-10.172795
t,6507037,-0.668362,-0.307752,3.650004,2.468796
t,6517237,-0.653762,-0.318703,1.459998,-5.991940
t,6527019,-0.647922,-0.327223,0.584006,-9.417588
t,6537010,-0.527060,-0.332799,12.086177,36.956326
t,6547054,-0.478715,-0.336604,4.834470,9.265099
t,6557197,-0.459377,-0.338718,1.933786,-1.817317
t,6567013,-0.338221,-0.338470,12.115664,39.469517
t,6577005,-0.274814,-0.336501,6.340706,17.791174
t,6587041,-0.249451,-0.333399,2.536285,3.314665
t,6597209,-0.239306,-0.329426,1.014513,-2.448633
t,6607009,-0.064307,-0.324202,17.499811,64.171249
t,6617004,0.028683,-0.317450,9.299066,33.464741
t,6627015,0.065879,-0.309788,3.719626,12.265097
t,6637204,0.106610,-0.301503,4.073035,14.255732
t,6647003,0.183685,-0.292545,7.707499,29.521696
t,6657000,0.214515,-0.283053,3.083000,11.981856
t,6667005,0.226847,-0.273381,1.233199,5.024677
t,6677007,0.291647,-0.263336,6.480000,26.430044
t,6687003,0.317567,-0.252874,2.592000,11.708431
t,6696998,0.327935,-0.242274,1.036802,5.883938
t,6707005,0.286594,-0.231847,-4.134071,-14.715625
t,6716992,0.263735,-0.221732,-2.285895,-7.703752
t,6727092,0.254592,-0.211757,-0.914356,-2.373867
t,6737004,0.250934,-0.201838,-0.365743,-0.182633
t,6747012,0.249471,-0.191941,-0.146297,0.753155
t,6757015,0.248886,-0.182142,-0.058520,1.185874
t,6767051,0.248652,-0.172468,-0.023407,1.416504
t,6777023,0.209185,-0.163043,-3.946656,-14.302977
t,6787018,0.193399,-0.153822,-1.578663,-5.180822
t,6797032,0.187084,-0.144575,-0.631465,-1.476368
t,6807103,0.178095,-0.135332,-0.898880,-2.543714
t,6817015,0.163401,-0.126179,-1.469381,-4.868160
t,6827073,0.157524,-0.117135,-0.587752,-1.415776
t,6837060,0.155173,-0.108152,-0.235100,0.018835
t,6847017,0.150725,-0.099211,-0.444826,-0.767516
t,6857025,0.148945,-0.090392,-0.177930,0.338437
t,6867060,0.148234,-0.081710,-0.071172,0.832362
t,6877030,0.157643,-0.073034,0.940974,4.988820
t,6887025,0.183029,-0.064220,2.538568,11.637589
t,6897016,0.193183,-0.055280,1.015428,5.918755
t,6907015,0.197245,-0.046309,0.406171,3.685166
t,6917017,0.194321,-0.037349,-0.292408,1.012295
t,6927031,0.192577,-0.028476,-0.174439,1.538424
t,6937028,0.191879,-0.019699,-0.069776,2.025307
t,6947016,0.196447,-0.010936,0.456810,4.226006
t,6957013,0.208798,-0.002019,1.235078,7.510981
t,6967111,0.213738,0.007109,0.494032,4.776407
t,6977170,0.215714,0.016336,0.197613,3.738339
t,6987017,0.184663,0.025412,-3.105113,-9.455204
t,6997041,0.168219,0.034042,-1.644394,-3.885865
t,7007066,0.161642,0.042302,-0.657757,-0.040889
t,7017186,0.157395,0.050406,-0.424680,0.893937
t,7027019,0.152763,0.057832,-0.463174,0.757854
t,7037023,0.150910,0.064379,-0.185269,1.883072
t,7047027,0.150169,0.070575,-0.074108,2.368925
t,7057216,0.124196,0.075934,-2.597350,-7.755776
t,7067026,0.109783,0.080169,-1.441287,-3.392146
t,7077015,0.104018,0.083860,-0.576515,-0.057582
t,7087023,0.096864,0.087308,-0.715327,-0.657459
t,7097138,0.082905,0.089725,-1.395965,-3.469255
t,7107015,0.077321,0.090704,-0.558386,-0.265492
t,7117007,0.075087,0.090993,-0.223355,1.014985
t,7127037,0.079041,0.090902,0.395380,3.478533
t,7137040,0.091721,0.090304,1.267986,7.040558
t,7147025,0.096793,0.089255,0.507195,4.128925
t,7157004,0.098822,0.088027,0.202878,2.956174
t,7167009,0.109306,0.086475,1.048388,6.374434
t,7177035,0.113499,0.084543,0.419355,3.956403
t,7187088,0.115177,0.082459,0.167742,2.976076
t,7197010,0.115848,0.080541,0.067097,2.573109
t,7207000,0.116691,0.078952,0.084315,2.635332
t,7217044,0.117028,0.077529,0.033726,2.428187
t,7227172,0.117163,0.076173,0.013490,2.337454
t,7237004,0.080202,0.074657,-3.696067,-12.625460
t,7247001,0.065418,0.072894,-1.478427,-4.186495
t,7257017,0.059504,0.071031,-0.591370,-0.822484
t,7267104,0.040559,0.069242,-1.894490,-6.168824
t,7276996,0.031257,0.067588,-0.930231,-2.545681
t,7299123,0.004792,0.065866,-2.646492,-9.600364
t,7299202,-0.005794,0.064035,-1.058597,-3.563499
t,7307040,-0.012902,0.062234,-0.710832,-2.317634
t,7317144,-0.015746,0.060486,-0.284333,-0.708729
t,7327314,-0.016883,0.058759,-0.113733,-0.075442
t,7337047,-0.008240,0.057104,0.864266,3.834559
t,7347021,-0.003634,0.055547,0.460665,2.304822
t,7357040,-0.001791,0.054034,0.184266,1.235691
t,7367191,-0.001054,0.052490,0.073706,0.798654
t,7377013,-0.014514,0.050709,-1.346020,-4.931071
t,7387032,-0.019898,0.048656,-0.538408,-1.871910
t,7397027,-0.022052,0.046494,-0.215363,-0.661652
t,7407133,-0.018364,0.044334,0.368734,1.642665
t,7417032,-0.016315,0.042226,0.204971,1.009554
t,7427019,-0.015495,0.040145,0.081988,0.519768
t,7437033,-0.015167,0.038050,0.032795,0.311229
t,7447036,-0.035530,0.035770,-2.036313,-8.045810
t,7457028,-0.043675,0.033261,-0.814525,-3.411813
t,7467015,-0.046933,0.030661,-0.325810,-1.574182
t,7477030,-0.059547,0.028127,-1.261339,-5.412064
t,7487018,-0.086789,0.025631,-2.724200,-11.496326
t,7497022,-0.097686,0.023059,-1.089680,-5.289076
t,7507015,-0.102044,0.020465,-0.435872,-2.821827
t,7517020,-0.098089,0.017914,0.395490,0.446387
t,7527037,-0.096507,0.015422,0.158195,-0.483412
t,7537010,-0.095875,0.012955,0.063279,-0.870034
t,7547013,-0.084908,0.010679,1.096643,3.279893
t,7557027,-0.079372,0.008688,0.553615,1.214143
t,7567012,-0.077158,0.006836,0.221446,-0.071045
t,7577002,-0.076272,0.005065,0.088578,-0.595430
t,7587025,-0.070794,0.003431,0.547793,1.250377
t,7597008,-0.068603,0.001932,0.219117,-0.017954
nextSection 5 =============================
Vinit 23.429466,-132.267059,-14.809043,  31.608614,-101.330002,32.000000
V,7616934,-0.009365,0.000000,0.000000,-0.280952
V,7626896,-0.017326,-0.000133,0.000000,-0.521125
V,7636886,-0.024094,-0.000341,-0.676727,-7.493487
V,7646904,0.017056,-0.000376,4.114914,41.657047
V,7656931,0.030859,-0.000136,1.380348,14.727890
V,7666996,0.042591,0.000231,1.173210,13.012145
V,7676905,0.052565,0.000707,0.997353,11.557533
V,7686941,0.060854,0.001274,0.828934,10.127695
V,7697093,0.067900,0.001918,0.704575,9.101914
V,7706907,0.073889,0.002627,0.598907,8.232004
V,7716909,0.106987,0.003531,3.309822,36.343140
V,7726925,0.109306,0.004613,0.231934,5.644651
V,7736943,0.111279,0.005715,0.197220,5.367709
V,7746909,0.112957,0.006837,0.167847,5.135543
V,7756906,0.104645,0.007925,-0.831223,-5.093636
V,7766912,0.097578,0.008936,-0.706673,-4.050028
V,7776917,0.091572,0.009881,-0.600624,-3.160272
V,7786903,0.106342,0.010871,1.477051,18.069489
V,7796902,0.076918,0.011787,-2.942467,-26.999264
V,7806910,0.051907,0.012431,-2.501106,-23.329550
V,7816915,0.030647,0.012844,-2.125931,-20.211447
V,7826916,-0.014259,0.012926,-4.490662,-45.205135
V,7836904,-0.052433,0.012593,-3.817368,-39.620739
V,7846907,-0.084881,0.011906,-3.244781,-34.875179
V,7856964,-0.148178,0.010741,-6.329727,-67.635208
V,7866922,-0.201981,0.008990,-5.380249,-59.772007
V,7876905,-0.247711,0.006742,-4.573059,-53.094509
V,7886902,-0.276806,0.004119,-2.909470,-37.357681
V,7896969,-0.334373,0.001063,-5.756760,-67.588173
V,7907056,-0.383308,-0.002525,-4.893494,-60.459442
V,7916909,-0.417793,-0.006531,-3.448486,-47.083969
V,7926906,-0.473988,-0.010990,-5.619431,-70.523827
V,7936927,-0.521751,-0.015968,-4.776382,-63.576050
V,7947054,-0.553886,-0.021347,-3.213501,-48.965069
V,7956920,-0.604294,-0.027137,-5.040741,-68.807602
V,7966903,-0.647141,-0.033395,-4.284668,-62.594841
V,7976938,-0.673828,-0.039999,-2.668762,-47.302460
V,7986930,-0.719002,-0.046964,-4.517365,-67.213333
V,7996909,-0.757401,-0.054346,-3.839874,-61.664215
V,8006899,-0.790039,-0.062083,-3.263855,-56.960548
V,8016930,-0.821270,-0.070139,-3.123093,-56.570419
V,8026926,-0.847816,-0.078485,-2.654648,-52.765820
V,8036907,-0.870380,-0.087076,-2.256393,-49.546104
nextSection 6 =============================
t,8066811,-0.762974,-0.007561,0.000000,-9.994277
t,8076789,-0.768438,-0.015219,-0.546420,-12.272920
t,8086785,-0.770624,-0.022914,-0.218564,-11.099650
t,8096816,-0.769882,-0.030616,0.074160,-10.025410
t,8106800,-0.770161,-0.038317,-0.027823,-10.503763
t,8116787,-0.770272,-0.046019,-0.011134,-10.517144
t,8126792,-0.770316,-0.053722,-0.004452,-10.568694
t,8136788,-0.761128,-0.061379,0.918847,-6.924947
t,8146786,-0.757453,-0.068972,0.367534,-9.103219
t,8156779,-0.755982,-0.076539,0.147021,-10.019779
t,8166780,-0.748931,-0.084064,0.705105,-7.826833
t,8176778,-0.731505,-0.091466,1.742655,-3.627865
t,8186804,-0.724534,-0.098746,0.697064,-7.687852
t,8196924,-0.721746,-0.105977,0.278819,-9.355079
t,8206781,-0.708768,-0.113130,1.297814,-5.283807
t,8216777,-0.703577,-0.120192,0.519127,-8.323817
t,8226821,-0.701500,-0.127217,0.207651,-9.581834
t,8237058,-0.699054,-0.134220,0.244629,-9.475842
t,8246799,-0.683469,-0.141132,1.558471,-4.218385
t,8256829,-0.677235,-0.147936,0.623381,-7.852230
t,8266809,-0.674742,-0.154696,0.249356,-9.346111
t,8276788,-0.507651,-0.160608,16.709030,56.959675
t,8286855,-0.418399,-0.165238,8.925277,27.717016
t,8296805,-0.382698,-0.169243,3.570110,7.255926
t,8306812,-0.068793,-0.171501,31.390411,119.813278
t,8316802,0.097003,-0.171360,16.579660,64.208115
t,8326816,0.163322,-0.170058,6.631865,26.286875
t,8336794,0.189849,-0.168292,2.652745,11.130823
t,8346803,0.567661,-0.164505,37.781189,153.081177
t,8356808,0.718786,-0.158073,15.112472,66.702133
t,8366814,0.779236,-0.150582,6.044990,32.199703
t,8376795,0.904104,-0.142166,12.486815,59.030277
t,8386799,0.954051,-0.132875,4.994726,30.553349
t,8396838,0.974030,-0.123235,1.997894,19.221832
t,8406993,0.987888,-0.113425,1.385760,17.112755
t,8416798,0.994006,-0.103516,0.611782,14.272867
t,8426830,0.996453,-0.093563,0.244713,12.972632
t,8436846,0.997432,-0.083594,0.097883,12.512414
t,8446945,0.997823,-0.073618,0.039148,12.388202
t,8456775,0.997980,-0.063639,0.015664,12.398440
t,8483270,0.994534,-0.053676,-0.344521,11.048557
t,8483325,0.993156,-0.043738,-0.137812,11.936191
t,8486836,0.992605,-0.033809,-0.055122,12.350801
t,8496833,0.992385,-0.023884,-0.022048,12.576176
t,8506825,0.971168,-0.014066,-2.121633,4.210157
t,8516799,0.959808,-0.004411,-1.136053,8.002785
t,8526793,0.955264,0.005164,-0.454420,10.697831
t,8536824,0.927594,0.014579,-2.766949,1.413406
t,8546937,0.862759,0.023530,-6.483501,-13.834485
t,8556792,0.836825,0.039590,-2.593404,1.160346
t,8566787,0.776363,0.055313,-6.046152,-12.934142
t,8576844,0.631763,0.070049,-14.460075,-47.480896
nextSection 7 =============================
t,8606676,0.367360,0.004591,0.000000,4.821591
t,8616686,0.269849,0.007777,-9.751139,-34.443638
t,8626823,0.230844,0.010280,-3.900456,-12.108002
t,8636674,0.168386,0.012276,-6.245828,-22.046946
t,8646678,0.030577,0.013271,-13.780892,-53.215267
t,8656682,-0.024546,0.013301,-5.512358,-21.684286
t,8666684,-0.046596,0.012946,-2.204943,-9.075567
t,8676674,-0.185674,0.011784,-13.907776,-56.536240
t,8686670,-0.241305,0.009649,-5.563110,-24.736597
t,8696730,-0.263557,0.007125,-2.225243,-12.033439
t,8706682,-0.306389,0.004275,-4.283160,-20.644625
t,8716674,-0.401843,0.000734,-9.545469,-42.443951
t,8726664,-0.440025,-0.003475,-3.818190,-20.646023
t,8736652,-0.455298,-0.007952,-1.527274,-11.954760
t,8746783,-0.475162,-0.012604,-1.986408,-14.050140
t,8756687,-0.483108,-0.017395,-0.794566,-9.553162
t,8766675,-0.486286,-0.022242,-0.317824,-7.783655
t,8776680,-0.489173,-0.027120,-0.288701,-7.756380
t,8786690,-0.490328,-0.032017,-0.115478,-7.144798
t,8796702,-0.490790,-0.036923,-0.046194,-6.929649
t,8806685,-0.490975,-0.041832,-0.018477,-6.873047
t,8816704,-0.460307,-0.046588,3.066757,5.510483
t,8826711,-0.448040,-0.051130,1.226702,-1.551677
t,8836889,-0.443133,-0.055586,0.490683,-4.402922
t,8846742,-0.436323,-0.059983,0.680998,-3.616137
t,8856694,-0.422501,-0.064277,1.382229,-0.744588
t,8866734,-0.416972,-0.068474,0.552893,-3.949097
t,8876892,-0.414760,-0.072633,0.221157,-5.255702
t,8886693,-0.374552,-0.076580,4.020798,10.046137
t,8896688,-0.353296,-0.080219,2.125621,2.894883
t,8906714,-0.344794,-0.083709,0.850248,-2.003442
t,8916964,-0.341393,-0.087140,0.340098,-3.983124
t,8926729,-0.335950,-0.090527,0.544310,-3.149806
t,8936686,-0.333772,-0.093876,0.217724,-4.428673
t,8946734,-0.332901,-0.097209,0.087088,-4.960164
t,8956697,-0.336061,-0.100554,-0.315958,-6.606568
t,8966692,-0.337325,-0.103921,-0.126386,-5.917335
t,8976685,-0.337830,-0.107296,-0.050551,-5.661908
t,8986690,-0.355806,-0.110765,-1.797527,-12.743476
t,8996699,-0.402157,-0.114554,-4.635114,-24.450527
t,9006686,-0.420697,-0.118669,-1.854044,-13.886523
t,9016701,-0.428113,-0.122913,-0.741619,-9.686915
t,9026692,-0.399238,-0.127049,2.887511,4.800701
t,9036711,-0.383665,-0.130964,1.557350,-0.223618
t,9046697,-0.377435,-0.134769,0.622940,-3.824890
t,9056683,-0.374944,-0.138531,0.249177,-5.287790
t,9066687,-0.377455,-0.142293,-0.251114,-7.309193
t,9076712,-0.378459,-0.146073,-0.100446,-6.772439
t,9086904,-0.378861,-0.149860,-0.040177,-6.580477
t,9096683,-0.288137,-0.157785,9.072438,30.058882
t,9106683,-0.251847,-0.163671,3.628975,9.242281
t,9116770,-0.237331,-0.168621,1.451591,0.889695
t,9126886,-0.229909,-0.172953,0.742209,-1.823731
t,9136686,-0.226365,-0.176229,0.354365,-3.323019
t,9146674,-0.224948,-0.178516,0.141746,-4.156672
t,9156729,-0.224381,-0.180407,0.056697,-4.499899
t,9166685,-0.180232,-0.181269,4.414849,13.062206
t,9176678,-0.162573,-0.180848,1.765940,2.965239
t,9186683,-0.155509,-0.179914,0.706375,-1.065896
t,9196689,-0.184525,-0.178764,-2.901608,-15.502742
t,9206669,-0.200155,-0.177146,-1.562995,-10.469162
t,9216683,-0.206407,-0.174970,-0.625198,-6.871264
t,9226674,-0.208908,-0.172570,-0.250079,-5.416810
t,9236682,-0.223663,-0.170080,-1.475531,-10.362998
t,9246677,-0.229565,-0.167555,-0.590211,-6.961726
t,9256674,-0.231926,-0.165016,-0.236085,-5.585931
t,9266667,-0.325164,-0.162924,-9.323761,-42.219036
t,9276674,-0.374529,-0.161525,-4.936552,-25.736685
t,9286705,-0.394276,-0.160463,-1.974621,-14.431240
t,9296671,-0.403790,-0.159545,-0.951421,-10.555258
t,9306667,-0.411678,-0.158866,-0.788820,-10.016869
t,9316672,-0.414833,-0.158457,-0.315529,-8.207962
t,9326678,-0.416095,-0.158155,-0.126213,-7.483024
t,9336658,-0.418216,-0.157930,-0.212061,-7.843144
t,9346693,-0.425505,-0.157854,-0.728920,-9.952897
t,9356688,-0.428421,-0.157926,-0.291568,-8.285851
t,9366722,-0.429587,-0.158058,-0.116625,-7.620050
t,9376710,-0.399828,-0.158258,2.975935,4.825801
t,9386724,-0.383901,-0.158538,1.592720,-0.364478
t,9396685,-0.377530,-0.158854,0.637090,-4.011778
t,9406724,-0.368518,-0.159154,0.901133,-2.867858
t,9416741,-0.350883,-0.159364,1.763582,0.722857
t,9426679,-0.343828,-0.159489,0.705433,-3.313468
t,9436678,-0.341007,-0.159580,0.282174,-4.928401
t,9446735,-0.360372,-0.159742,-1.936558,-13.834831
t,9456838,-0.368118,-0.160017,-0.774625,-9.406749
t,9466701,-0.371217,-0.160338,-0.309849,-7.637611
t,9476695,-0.354261,-0.160497,1.695579,0.402392
t,9486712,-0.345180,-0.160205,0.908139,-2.547640
t,9496707,-0.341547,-0.159524,0.363258,-4.618649
t,9506689,-0.340094,-0.158688,0.145301,-5.441431
t,9516690,-0.336005,-0.157932,0.408915,-4.352617
t,9526709,-0.334369,-0.157369,0.163567,-5.282583
t,9536710,-0.333715,-0.156904,0.065425,-5.652181
t,9546701,-0.306161,-0.156342,2.755448,5.202745
t,9556684,-0.291690,-0.155569,1.447049,0.295830
t,9566704,-0.285902,-0.154677,0.578821,-3.006097
t,9576719,-0.290050,-0.153771,-0.414771,-6.925956
t,9586804,-0.305740,-0.153415,-1.569036,-11.628003
t,9596695,-0.312016,-0.153803,-0.627616,-8.041945
t,9606685,-0.314526,-0.154490,-0.251046,-6.612825
t,9616754,-0.314956,-0.155301,-0.042942,-5.814916
t,9626769,-0.315128,-0.156170,-0.017175,-5.725348
t,9636694,-0.315196,-0.157066,-0.006872,-5.695011
t,9646687,-0.324918,-0.158019,-0.972199,-9.595711
t,9656726,-0.353937,-0.159391,-2.901846,-17.512287
t,9666704,-0.365544,-0.161274,-1.160738,-10.891694
t,9676692,-0.370187,-0.163362,-0.464293,-8.256801
t,9686712,-0.369111,-0.165359,0.107586,-6.032445
t,9696702,-0.368681,-0.167124,0.043035,-6.296259
t,9706690,-0.368509,-0.168777,0.017214,-6.411254
t,9716715,-0.368440,-0.170385,0.006887,-6.466713
t,9726707,-0.376469,-0.171947,-0.802910,-9.744919
t,9736690,-0.379681,-0.173462,-0.321165,-7.923009
t,9746687,-0.380965,-0.174958,-0.128466,-7.203142
t,9756672,-0.375016,-0.175952,0.594914,-4.314566
